state,name,type,city,county,enroll,mmr,xmed,xper
California,Fred L. Williams Elementary,Public,Oxnard,Ventura,125,99,1,0
California,Frederiksen Elementary,Public,Dublin,Alameda,136,99,1,0
California,Freedom Crest Elementary,Public,Menifee,Riverside,137,99,0,0
California,Freedom Elementary,Public,Freedom,Santa Cruz,119,99,1,0
California,Fremont Elementary,Public,Delano,Kern,103,99,1,0
California,Fremont Elementary,Public,Salinas,Monterey,148,99,1,0
California,Fremont Elementary,Public,Riverside,Riverside,104,99,1,0
California,Fries Avenue Elementary,Public,Wilmington,Los Angeles,135,99,1,0
California,Gage Elementary,Public,San Diego,San Diego,150,99,1,0
California,Gallatin Elementary,Public,Downey,Los Angeles,106,99,1,0
California,Gardena Elementary,Public,Gardena,Los Angeles,119,99,1,0
California,Gardenhill Elementary,Public,La Mirada,Los Angeles,112,99,1,0
California,Garfield Elementary,Public,Bell Gardens,Los Angeles,119,99,1,0
California,Garfield Elementary,Public,Santa Ana,Orange,130,99,1,0
California,Garin Elementary,Public,Brentwood,Contra Costa,122,99,1,0
California,Garretson Elementary,Public,Corona,Riverside,150,99,1,0
California,Gates Street Elementary,Public,Los Angeles,Los Angeles,119,99,0,0
California,Gauer Melbourne A. Elementary,Public,Anaheim,Orange,109,99,1,0
California,Gehringer Elementary,Public,Oakley,Contra Costa,134,99,1,0
California,George Brown Jr. Elementary,Public,San Bernardino,San Bernardino,117,99,0,0
California,George C. Marshall Elementary,Public,Seaside,Monterey,134,99,1,0
California,George C. Payne Elementary,Public,San Jose,Santa Clara,113,99,1,0
California,George Eisenhut Elementary,Public,Modesto,Stanislaus,104,99,0,0
California,George Mcparland Elementary,Public,Manteca,San Joaquin,154,99,1,0
California,George Nicoloff Elementary,Public,San Ysidro,San Diego,112,99,0,0
California,George W. Bush Elementary,Public,Stockton,San Joaquin,116,99,1,0
California,George Washington Elementary,Public,Madera,Madera,112,99,1,0
California,George Y. Komure Elementary,Public,Stockton,San Joaquin,113,99,1,0
California,Gerald A. Smith Elementary,Public,Bloomington,San Bernardino,107,99,1,0
California,Germain Academy For Academic Achievement,Public,Chatsworth,Los Angeles,141,99,1,0
California,Glen City Elementary,Public,Santa Paula,Ventura,116,99,0,0
California,Glenshire Elementary,Public,Truckee,Placer,103,99,1,0
California,Glenview Elementary,Public,Anaheim,Orange,136,99,1,0
California,Golden Oak Elementary,Public,Shafter,Kern,121,99,0,0
California,Golden Poppy Elementary,Public,Palmdale,Los Angeles,109,99,1,0
California,Golden Valley Elementary,Public,Orosi,Tulare,165,99,1,0
California,Golden View Elementary,Public,San Ramon,Contra Costa,143,99,1,0
California,Goldenrod Elementary,Public,Kerman,Fresno,153,99,0,0
California,Gordon H. Beatty Elementary,Public,Buena Park,Orange,180,99,1,0
California,Goshen Elementary,Public,Visalia,Tulare,139,99,1,0
California,Grant Elementary,Public,Long Beach,Los Angeles,206,99,1,0
California,Grant Elementary,Public,Santa Monica,Los Angeles,107,99,0,0
California,Grant Elementary,Public,San Jose,Santa Clara,100,99,1,0
California,Grapeland Elementary,Public,Etiwanda,San Bernardino,101,99,1,0
California,Grapevine Elementary,Public,Vista,San Diego,182,99,0,0
California,Greenwood Elementary,Public,Montebello,Los Angeles,170,99,1,0
California,Guinn James M. Elementary,Public,Anaheim,Orange,128,99,1,0
California,Gulf Avenue Elementary,Public,Wilmington,Los Angeles,157,99,1,0
California,Gus Franklin Jr.,Public,Victorville,San Bernardino,121,99,1,0
California,Hacienda Science/Environmental Magnet,Public,San Jose,Santa Clara,120,99,1,0
California,Haddon Avenue Elementary,Public,Pacoima,Los Angeles,168,99,0,0
California,Hamilton Elementary,Public,Fresno,Fresno,103,99,1,0
California,Hancock Elementary,Public,San Diego,San Diego,140,99,1,0
California,Hancock Park Elementary,Public,Los Angeles,Los Angeles,154,99,1,0
California,Harbor City Elementary,Public,Harbor City,Los Angeles,125,99,1,0
California,Harborside Elementary,Public,Chula Vista,San Diego,105,99,1,0
California,Harbour View Elementary,Public,Huntington Beach,Orange,121,99,1,0
California,Harmony Elementary,Public,Delhi,Merced,125,99,1,0
California,Harry Bridges Span,Public,Wilmington,Los Angeles,143,99,1,0
California,Harry S. Truman Elementary,Public,La Quinta,Riverside,123,99,1,0
California,Hart Street Elementary,Public,Canoga Park,Los Angeles,144,99,1,0
California,Harvest Elementary,Public,Fresno,Fresno,142,99,0,0
California,Harvest Valley Elementary,Public,Romoland,Riverside,133,99,1,0
California,Hawaiian Avenue Elementary,Public,Wilmington,Los Angeles,137,99,1,0
California,Hawthorne Elementary,Public,Ontario,San Bernardino,106,99,0,0
California,Hazel M. Bailey Primary,Public,Firebaugh,Fresno,155,99,1,0
California,Hazel Strauch Elementary,Public,Sacramento,Sacramento,106,99,1,0
California,Heaton Elementary,Public,Fresno,Fresno,107,99,0,0
California,Hedenkamp Anne And William Elementary,Public,Chula Vista,San Diego,136,99,1,0
California,Heights Elementary,Public,Pittsburg,Contra Costa,109,99,0,0
California,Helen Carr Castello Elementary,Public,Elk Grove,Sacramento,130,99,0,0
California,Helen M. Wilcox Elementary,Public,Oroville,Butte,158,99,1,0
California,Hendrick Ranch Elementary,Public,Moreno Valley,Riverside,120,99,1,0
California,Henry F. Bishop Elementary,Public,Coalinga,Fresno,103,99,1,0
California,Henry Haight Elementary,Public,Alameda,Alameda,124,99,1,0
California,Henry Miller Elementary,Public,Los Banos,Merced,122,99,1,0
California,Heritage Elementary,Public,Tustin,Orange,115,99,0,0
California,Heritage Elementary,Public,Chula Vista,San Diego,142,99,1,0
California,Herndonbarstow Elementary,Public,Fresno,Fresno,118,99,1,0
California,Heron,Public,Sacramento,Sacramento,102,99,1,0
California,Hester J. E. Elementary,Public,Farmersville,Tulare,191,99,1,0
California,Hickman Elementary,Public,San Diego,San Diego,100,99,1,0
California,Hickory Elementary,Public,Torrance,Los Angeles,150,99,1,0
California,Hidden Springs Elementary,Public,Moreno Valley,Riverside,142,99,1,0
California,Hidden Valley Elementary,Public,Martinez,Contra Costa,167,99,0,0
California,Highgrove Elementary,Public,Riverside,Riverside,120,99,0,0
California,Highland Elementary,Public,Riverside,Riverside,107,99,1,0
California,Highland Grove Elementary,Public,Highland,San Bernardino,103,99,1,0
California,Highland Ranch Elementary,Public,San Diego,San Diego,127,99,1,0
California,Hillside Elementary,Public,San Bernardino,San Bernardino,109,99,0,0
California,Holbrook Language Academy,Public,Concord,Contra Costa,103,99,0,0
California,Holmes Elementary,Public,San Diego,San Diego,105,99,1,0
California,Hooper Avenue Primary Center,Public,Los Angeles,Los Angeles,191,99,0,0
California,Hoover Street Elementary,Public,Los Angeles,Los Angeles,178,99,0,0
California,Hope Elementary,Public,Carlsbad,San Diego,102,99,5,0
California,Hope Street Elementary,Public,Huntington Park,Los Angeles,114,99,1,0
California,Horace Mann Elementary,Public,Bakersfield,Kern,157,99,1,0
California,Horizon Elementary,Public,Bakersfield,Kern,162,99,0,0
California,Hort Elementary,Public,Bakersfield,Kern,125,99,0,0
California,Howard Pence Elementary,Public,San Diego,San Diego,105,99,0,0
California,Hubbard Street Elementary,Public,Sylmar,Los Angeles,130,99,1,0
California,Hughson Elementary,Public,Hughson,Stanislaus,163,99,1,0
California,Hugo Reid Elementary,Public,Arcadia,Los Angeles,106,99,1,0
California,Humphreys Avenue Elementary,Public,Los Angeles,Los Angeles,135,99,1,0
California,Hurley Elementary,Public,Visalia,Tulare,100,99,1,0
California,Huron Elementary,Public,Huron,Fresno,147,99,1,0
California,Imagine Schools Riverside County,Public,Coachella,Riverside,140,99,1,0
California,Independence Elementary,Public,South Gate,Los Angeles,146,99,1,0
California,Independent Elementary,Public,Castro Valley,Alameda,100,99,1,0
California,Irene B. West Elementary,Public,Elk Grove,Sacramento,146,99,1,0
California,Iron House Elementary,Public,Oakley,Contra Costa,144,99,1,0
California,Irving L. Branch Elementary,Public,Edwards,Kern,126,99,1,0
California,Irwin Academy Of Performing Arts,Public,Victorville,San Bernardino,102,99,0,0
California,Isabelle Jackson Elementary,Public,Sacramento,Sacramento,122,99,0,0
California,Isla Vista Elementary,Public,Goleta,Santa Barbara,112,99,0,0
California,J. H. Mcgaugh Elementary,Public,Seal Beach,Orange,153,99,1,0
California,J. Haley Durham Elementary,Public,Fremont,Alameda,155,99,1,0
California,J. Marion Roynon Elementary,Public,La Verne,Los Angeles,109,99,0,0
California,J. W. Oakley Elementary,Public,Brawley,Imperial,121,99,1,0
California,Jack L. Weaver Elementary,Public,Los Alamitos,Orange,120,99,2,0
California,Jack Northrop Elementary,Public,Lancaster,Los Angeles,149,99,0,0
California,Jackson Avenue Elementary,Public,Livermore,Alameda,113,99,1,0
California,James Dougherty Elementary,Public,Dublin,Alameda,214,99,1,0
California,James K. Polk Elementary,Public,Fresno,Fresno,137,99,1,0
California,James Leitch Elementary,Public,Fremont,Alameda,105,99,1,0
California,James M. Burchfield Primary,Public,Colusa,Colusa,127,99,1,0
California,James Madison Elementary,Public,Madera,Madera,110,99,1,0
California,James Marshall Elementary,Public,Modesto,Stanislaus,121,99,0,0
California,James Monroe Elementary,Public,Madera,Madera,114,99,1,0
California,Jefferson Elementary,Public,Bakersfield,Kern,110,99,0,0
California,Jefferson Elementary,Public,Compton,Los Angeles,100,99,1,0
California,Jefferson Elementary,Public,Lennox,Los Angeles,191,99,0,0
California,Jefferson Elementary,Public,Redondo Beach,Los Angeles,104,99,1,0
California,Jefferson Elementary,Public,Santa Ana,Orange,118,99,1,0
California,Jefferson Elementary,Public,Corona,Riverside,117,99,1,0
California,Jefferson Elementary,Public,Riverside,Riverside,173,99,1,0
California,Jefferson Elementary,Public,San Diego,San Diego,100,99,1,0
California,Jefferson Elementary,Public,Cloverdale,Sonoma,123,99,0,0
California,Jenny Oropeza Elementary,Public,Long Beach,Los Angeles,125,99,1,0
California,Jesse G. Sanchez Elementary,Public,Salinas,Monterey,127,99,1,0
California,Jim Thorpe Fundamental,Public,Santa Ana,Orange,112,99,1,0
California,Jimã‰Nez Roberto And Dr. Francisco Elementary,Public,Santa Maria,Santa Barbara,188,99,1,0
California,Joaquin Miller Elementary,Public,Burbank,Los Angeles,115,99,1,0
California,Joe Michell,Public,Livermore,Alameda,107,99,1,0
California,John Adams Elementary,Public,Madera,Madera,127,99,0,0
California,John Blacow Elementary,Public,Fremont,Alameda,102,99,1,0
California,John C. Fremont Elementary,Public,Stockton,San Joaquin,121,99,0,0
California,John F. Kennedy Elementary,Public,Riverside,Riverside,151,99,1,0
California,John Gomes Elementary,Public,Fremont,Alameda,148,99,0,0
California,John Green Elementary,Public,Dublin,Alameda,100,99,1,0
California,John J. Doyle Elementary,Public,Porterville,Tulare,105,99,1,0
California,John J. Pershing Elementary,Public,Madera,Madera,105,99,1,0
California,John L. Golden Elementary,Public,Etiwanda,San Bernardino,152,99,1,0
California,John L. Prueitt Elementary,Public,Wasco,Kern,125,99,1,0
California,John Muir Elementary,Public,San Jose,Santa Clara,105,99,1,0
California,John Muir Fundamental Elementary,Public,Santa Ana,Orange,159,99,1,0
California,John Murdy Elementary,Public,Garden Grove,Orange,123,99,1,0
California,John Sinnott Elementary,Public,Milpitas,Santa Clara,109,99,1,0
California,John Steinbeck Elementary,Public,Fresno,Fresno,107,99,0,0
California,Johnson Elementary,Public,El Cajon,San Diego,159,99,0,0
California,Joli Ann Leichtag Elementary,Public,Vista,San Diego,112,99,0,0
California,Jonas E. Salk,Public,Anaheim,Orange,153,99,1,0
California,Jonas Salk Elementary,Public,San Diego,San Diego,160,99,0,0
California,Joseph A. Gascon Elementary,Public,Los Angeles,Los Angeles,115,99,1,0
California,Joseph Arnold Elementary,Public,Torrance,Los Angeles,108,99,2,0
California,Joseph Azevada Elementary,Public,Fremont,Alameda,100,99,1,0
California,Joseph H. Wardlaw Elementary,Public,Vallejo,Solano,136,99,1,0
California,Josephine Chrysler Elementary,Public,Modesto,Stanislaus,123,99,0,0
California,Joshua Elementary,Public,Lancaster,Los Angeles,114,99,0,0
California,Joshua Hills Elementary,Public,Palmdale,Los Angeles,107,99,0,0
California,Juarez Benito Elementary,Public,Anaheim,Orange,138,99,1,0
California,Judith F. Baca Arts Academy,Public,Los Angeles,Los Angeles,133,99,1,0
California,Julia B. Morrison Elementary,Public,Norwalk,Los Angeles,127,99,1,0
California,Julien Elementary,Public,Turlock,Stanislaus,109,99,0,0
California,Juliet Morris Elementary,Public,Cypress,Orange,103,99,1,0
California,Juniper Elementary,Public,Escondido,San Diego,117,99,1,0
California,K. I. Jones Elementary,Public,Fairfield,Solano,111,99,1,0
California,Kamala Elementary,Public,Oxnard,Ventura,109,99,1,0
California,Karl F. Clemens Elementary,Public,Wasco,Kern,105,99,0,0
California,Kelley Elementary,Public,Rialto,San Bernardino,101,99,1,0
California,Kelseyville Elementary,Public,Kelseyville,Lake,114,99,1,0
California,Kempton Street Literacy Academy,Public,Spring Valley,San Diego,133,99,1,0
California,Kermanfloyd Elementary,Public,Kerman,Fresno,131,99,0,0
California,Keyes Elementary,Public,Keyes,Stanislaus,101,99,1,0
California,King Elementary,Public,Fresno,Fresno,109,99,1,0
California,Kings Riverhardwick Elementary,Public,Hanford,Kings,114,99,0,0
California,Kingsley Elementary,Public,Montclair,San Bernardino,111,99,1,0
California,Kingston Elementary,Public,Hesperia,San Bernardino,121,99,0,0
California,Kipp Comienza Community Prep,Public,Huntington Park,Los Angeles,118,99,0,0
California,Kipp Compton Community,Public,Los Angeles,Los Angeles,110,99,0,0
California,Kipp Corazon Academy,Public,South Gate,Los Angeles,120,99,1,0
California,Kipp Empower Academy,Public,Los Angeles,Los Angeles,117,99,1,0
California,Kipp Excelencia Community Preparatory,Public,Redwood City,San Mateo,106,99,1,0
California,Kipp Ignite Academy,Public,Los Angeles,Los Angeles,118,99,1,0
California,Kipp Iluminar Academy,Public,Los Angeles,Los Angeles,115,99,1,0
California,Kipp Promesa Prep,Public,Los Angeles,Los Angeles,115,99,1,0
California,Kipp Raices Academy,Public,Los Angeles,Los Angeles,120,99,1,0
California,Kipp Vida Preparatory Academy,Public,Los Angeles,Los Angeles,120,99,1,0
California,Kittridge Street Elementary,Public,Van Nuys,Los Angeles,169,99,1,0
California,Knob Hill Elementary,Public,San Marcos,San Diego,166,99,1,0
California,Krystal School Of Science Math And Technology,Public,Hesperia,San Bernardino,119,99,1,0
California,La Ballona Elementary,Public,Culver City,Los Angeles,116,99,1,0
California,La Canada Elementary,Public,La Canada,Los Angeles,102,99,1,0
California,La Fetra Elementary,Public,Glendora,Los Angeles,127,99,1,0
California,La Jolla Elementary,Public,Moreno Valley,Riverside,121,99,0,0
California,La Merced Elementary,Public,Montebello,Los Angeles,143,99,1,0
California,La Mesa Dale Elementary,Public,La Mesa,San Diego,111,99,1,0
California,La Mesa Elementary,Public,Monterey,Monterey,112,99,1,0
California,La Mirada Academy,Public,San Marcos,San Diego,141,99,1,0
California,La Rosa Elementary,Public,Temple City,Los Angeles,121,99,1,0
California,Ladera Palma Elementary,Public,La Habra,Orange,139,99,1,0
California,Laguna Vista Elementary,Public,Oxnard,Ventura,115,99,1,0
California,Lake Elementary,Public,Oceanside,San Diego,150,99,1,0
California,Lakeside Farms Elementary,Public,Lakeside,San Diego,100,99,2,0
California,Lamont Elementary,Public,Lamont,Kern,195,99,0,0
California,Lampson Elementary,Public,Garden Grove,Orange,131,99,0,0
California,Landmark Elementary,Public,Watsonville,Santa Cruz,101,99,1,0
California,Lane Elementary,Public,Fresno,Fresno,101,99,1,0
California,Langdon Avenue Elementary,Public,North Hills,Los Angeles,159,99,0,0
California,Lankershim Elementary,Public,Highland,San Bernardino,105,99,0,0
California,Las Animas Elementary,Public,Gilroy,Santa Clara,114,99,1,0
California,Las Positas Elementary,Public,La Habra,Orange,101,99,0,0
California,Lasselle Elementary,Public,Moreno Valley,Riverside,120,99,1,0
California,Lathrop Elementary,Public,Lathrop,San Joaquin,122,99,1,0
California,Lauderbach J. Calvin Elementary,Public,Chula Vista,San Diego,123,99,1,0
California,Laurel Creek Elementary,Public,Fairfield,Solano,108,99,1,0
