State,Location,AIAN,Asian,Black,Hispanic,White,Multi,Total
GA,rural-fringe,0,0.511945392,51.87713311,6.484641638,38.73720137,2.389078498,1172
GA,rural-fringe,0.171526587,0.600343053,41.16638079,3.687821612,52.05831904,2.315608919,1166
GA,rural-fringe,0.130353818,0.502793296,25.41899441,1.806331471,69.03165736,3.109869646,5370
GA,town-distant,0,0.438596491,32.34649123,2.814327485,60.48976608,3.910818713,2736
GA,rural-fringe,0.394811055,1.128031585,24.76029329,5.922165821,64.1285956,3.666102651,1773
GA,town-fringe,0.124088723,3.2418179,20.24197301,3.365906623,69.6913293,3.334884442,6447
GA,city-small,0.319361277,1.636726547,52.90419162,12.36526946,24.76047904,8.013972056,10020
GA,rural-distant,0,0.25146689,38.22296731,1.005867561,58.34031852,2.179379715,1193
GA,rural-distant,0.195421552,0.530429927,26.74483529,15.773311,48.6599665,8.096035734,3582
GA,rural-fringe,0.168523546,1.348188372,22.21702088,9.59647973,62.01666511,4.653122367,10681
GA,rural-fringe,0.444793302,0.549450549,1.229722658,7.875457875,87.2318158,2.668759812,3822
GA,town-distant,0.139178845,0.974251914,81.55880306,9.116214335,6.610995129,1.600556715,1437
GA,rural-distant,0.040791352,2.059963288,8.933306139,10.52416888,73.66918213,4.772588211,4903
GA,city-small,0.381379697,2.265844083,39.06898486,36.00673023,18.91194616,3.365114975,8915
GA,rural-distant,0.274348422,0.960219479,34.29355281,11.52263374,51.37174211,1.577503429,1458
GA,rural-fringe,0.120977498,0.387127994,52.98814421,4.210016937,38.78538592,3.508347447,4133
GA,town-fringe,0.141242938,0.847457627,43.50282486,2.754237288,48.37570621,4.378531073,1416
GA,rural-distant,0.106951872,0.570409982,56.61319073,2.780748663,36.00713012,3.921568627,2805
GA,rural-remote,0,0.386100386,37.06563707,2.316602317,58.3011583,1.930501931,1036
GA,rural-fringe,0,0.064061499,81.35810378,8.520179372,8.584240871,1.473414478,1561
GA,rural-fringe,0.098667982,0.518006907,24.86433152,2.713369512,68.57424766,3.231376418,4054
GA,rural-distant,0.218102508,0.981461287,34.89640131,11.99563795,48.30970556,3.598691385,917
GA,town-distant,0.063451777,1.300761421,27.69670051,5.742385787,61.77030457,3.426395939,3152
GA,suburban-small,0.13385089,0.334627225,0.321242136,24.20024093,74.09985276,0.910186053,7471
GA,city-midsize,0.206070915,2.73125736,58.78908805,8.409655894,24.9607484,4.90317938,30572
GA,suburban-large,0.101615689,0.812925516,55.13159232,8.362971243,31.37384412,4.217051113,19682
GA,rural-fringe,0.079968013,5.691056911,4.504864721,7.397041184,79.12834866,3.198720512,7503
GA,rural-distant,0.047348485,1.373106061,17.61363636,9.232954545,67.28219697,4.450757576,2112
GA,suburban-large,0.255014129,1.047625612,22.77207251,8.715280171,62.58184575,4.628161831,29018
GA,rural-fringe,0.219840616,0.659521847,50.20610058,14.75680132,31.49216818,2.665567464,3639
GA,rural-fringe,0,0.674763833,54.52091768,5.735492578,36.57219973,2.496626181,1482
GA,rural-fringe,0.158982512,0.476947536,0.658641835,5.359981831,91.46036793,1.885078356,4403
GA,rural-fringe,0.136761488,0.68380744,8.315098468,7.740700219,80.60722101,2.516411379,3656
GA,rural-distant,0,0.540865385,7.421875,1.802884615,87.56009615,2.674278846,3328
GA,rural-fringe,0.220207254,0.466321244,13.69170984,21.43782383,59.35233161,4.831606218,7720
GA,town-distant,0.145666424,1.238164603,40.05826657,7.793153678,48.28841952,2.476329206,1373
GA,rural-fringe,0.067453626,0.640809444,37.80775717,13.82799325,43.84485666,3.811129848,2965
GA,town-distant,0,0.3003003,74.17417417,0,21.92192192,3.603603604,333
GA,rural-fringe,0.44345898,0.22172949,0.753880266,17.42793792,79.55654102,1.596452328,2255
GA,town-distant,0,0,94.74747475,0.909090909,2.323232323,2.02020202,990
GA,city-midsize,0.147724718,1.400173416,73.54764122,4.688654099,17.21956389,2.996242654,31139
GA,suburban-large,0.06642111,1.763178552,65.88974096,14.96286456,14.05712215,3.260672665,16561
GA,city-small,0.079567155,2.72119669,34.48440484,32.84532145,25.73201782,4.137492043,6284
GA,rural-distant,0,1.601830664,15.63691838,4.805491991,76.5064836,1.449275362,1311
GA,town-remote,0.042955326,0.515463918,48.49656357,2.147766323,46.52061856,2.276632302,2328
GA,rural-fringe,0.065019506,1.040312094,41.61248375,2.275682705,51.56046814,3.44603381,1538
GA,town-fringe,0.057736721,1.270207852,21.01616628,3.233256351,71.99769053,2.424942263,1732
GA,rural-fringe,0.122339124,1.174455591,12.55199413,4.330804991,74.6513335,7.169072669,4087
GA,rural-distant,0,0,93.95711501,0.389863548,4.873294347,0.779727096,513
GA,rural-fringe,0.070588235,0.305882353,77.45882353,10.87058824,9.482352941,1.811764706,4250
GA,rural-distant,0,0,92.87169043,0.203665988,6.924643585,0,491
GA,rural-remote,0,0,83.66013072,6.535947712,9.150326797,0.653594771,153
GA,rural-fringe,0.106326422,0.717703349,24.58798511,19.08559277,52.17969165,3.322700691,3762
GA,rural-remote,0.142045455,0.923295455,40.98011364,1.988636364,55.04261364,0.923295455,1408
GA,rural-fringe,0.057438254,0.516944285,41.4704193,5.054566341,50.37334865,2.527283171,1741
GA,rural-fringe,0,0.352360817,92.52995067,1.973220578,5.003523608,0.140944327,1419
GA,town-distant,0.301044803,0.920842925,35.66495484,6.286523818,53.74535151,3.081282097,5647
GA,town-distant,0.306643952,0.885860307,56.76320273,1.839863714,38.87563884,1.32879046,2935
GA,town-distant,0.06440809,1.069174288,34.65155223,19.74752029,42.56086564,1.906479454,7763
GA,rural-fringe,0.297816016,0.297816016,17.47187293,26.53871608,50.59563203,4.798146923,3022
GA,rural-remote,0.296735905,0.989119683,0.494559842,4.253214639,92.97725025,0.989119683,1011
GA,rural-fringe,0.085324232,0.341296928,40.61433447,1.962457338,53.92491468,3.071672355,1172
GA,town-distant,0,0.5710207,1.070663812,18.41541756,76.87366167,3.06923626,1401
GA,town-distant,0,0.966962127,60.43513296,6.929895246,29.33118453,2.336825141,1241
GA,rural-distant,0,0.469483568,62.67605634,0.938967136,34.15492958,1.76056338,852
GA,rural-remote,0.070052539,0.630472855,0.350262697,4.098073555,92.50437828,2.34676007,2855
GA,rural-fringe,0.14354067,0.4784689,35.19138756,3.181818182,56.29186603,4.71291866,4180
GA,city-small,0.331899201,1.450522434,75.79594345,5.224339275,14.76336816,2.433927474,8135
GA,town-remote,0.118389897,0.868192581,48.97395422,6.82715075,40.09471192,3.117600631,2534
GA,rural-fringe,0.17891088,0.46964106,5.535055351,3.30985128,85.98904171,4.51749972,8943
GA,rural-fringe,0.304946077,1.874302715,22.19412421,6.098921532,66.41874303,3.10896244,13445
GA,town-remote,0.04857513,0.874352332,36.46373057,6.573834197,50.93911917,5.100388601,6176
GA,rural-distant,0,0,88.01313629,0.821018062,8.045977011,3.119868637,609
GA,rural-fringe,0.064267352,0.449871465,64.6529563,1.221079692,30.55912596,3.052699229,3112
GA,town-distant,0.162925416,0.832729906,21.7595945,8.526430123,64.55467053,4.163649529,5524
GA,rural-remote,0.265957447,0.79787234,40.42553191,6.382978723,48.93617021,3.191489362,376
GA,rural-distant,0,0,36.37264618,5.550049554,58.07730426,0,1009
GA,town-distant,0.288033517,0.654621629,1.518722179,4.47761194,89.26420529,3.796805446,3819
GA,rural-fringe,0.30335204,0.864553314,1.59259821,41.97633854,52.2903079,2.972849992,13186
GA,rural-remote,0.165016502,0.660066007,34.07590759,4.867986799,58.08580858,2.145214521,1212
GA,town-distant,0,1.204819277,50.91946734,8.116677235,34.49587825,5.263157895,1577
GA,rural-distant,0,0.275482094,53.51239669,3.925619835,36.98347107,5.303030303,1452
GA,town-distant,0.150195254,0.871132472,34.54490838,1.922499249,59.83778913,2.673475518,3329
HI,suburban-large,0.282844845,59.52859192,1.8733347,13.26501332,11.68916347,13.36105174,170765
ID,rural-distant,0.182481752,0.182481752,0.182481752,3.923357664,91.24087591,4.288321168,1096
ID,town-distant,0.677966102,0.649717514,0.338983051,5.169491525,88.30508475,4.858757062,3540
ID,rural-distant,0.784313725,0.392156863,1.176470588,2.745098039,92.94117647,1.960784314,255
ID,rural-remote,0.881057269,0,0.440528634,2.643171806,96.03524229,0,227
ID,rural-distant,0.961538462,0.274725275,0,59.89010989,38.04945055,0.824175824,728
ID,town-distant,2.553485162,0.414078675,0.690131125,50.17253278,45.82470669,0.345065562,1449
ID,rural-distant,9.523809524,0,0,4.761904762,85.71428571,0,21
ID,rural-remote,2.419354839,0,0,3.225806452,91.93548387,2.419354839,124
ID,town-remote,2.006420546,0.722311396,0.642054575,5.778491172,88.52327448,2.327447833,1246
ID,rural-remote,0,0,0,0,100,0,11
ID,rural-distant,0.321543408,0.964630225,0.964630225,5.466237942,91.96141479,0.321543408,311
ID,rural-remote,0.864304235,0.345721694,0.432152118,3.111495246,94.81417459,0.432152118,1157
ID,town-distant,10.46325879,0.452609159,0.266240682,24.46751864,60.99574015,3.354632588,3756
ID,town-remote,0.305064063,1.220256254,0.091519219,41.21415497,55.3081147,1.860890787,3278
ID,rural-remote,0,0,0,40.31007752,58.91472868,0.775193798,129
ID,city-midsize,0.536849169,4.70927249,3.836892591,12.73437808,75.14704141,3.035566257,25333
ID,town-remote,2.835408022,0.968188105,0.484094053,6.639004149,85.6846473,3.388658368,1446
ID,rural-distant,0.949367089,0,0.632911392,33.2278481,63.60759494,1.582278481,316
ID,rural-fringe,0.449101796,0.449101796,0.449101796,37.9491018,59.43113772,1.27245509,1336
ID,rural-remote,2.283105023,0.228310502,0,5.479452055,89.9543379,2.054794521,438
ID,suburban-midsize,0.496853263,0.480291487,0.496853263,61.07982776,35.52500828,1.921165949,6038
ID,rural-remote,2.419354839,1.612903226,0.806451613,4.838709677,89.51612903,0.806451613,124
ID,rural-remote,0,0,0.769230769,2.307692308,94.61538462,2.307692308,130
ID,rural-fringe,0.558591378,1.105039466,0.667880996,37.13418336,58.34851245,2.18579235,8235
ID,rural-remote,1.834862385,0,1.376146789,4.587155963,90.36697248,1.834862385,218
ID,town-remote,0.472589792,0.548204159,0.434782609,34.72589792,62.91115312,0.907372401,5290
ID,rural-distant,1.27388535,0.318471338,0,25.79617834,72.61146497,0,314
ID,rural-remote,0.555555556,1.666666667,0.277777778,5.833333333,90.55555556,1.111111111,360
ID,rural-remote,0,0,0,58.73015873,41.26984127,0,126
ID,city-small,0.923369824,1.113755355,0.542598762,7.053783912,86.15897192,4.207520228,10505
ID,rural-remote,0,1.012658228,1.012658228,1.772151899,95.94936709,0.253164557,395
ID,rural-distant,50.44510386,0,0,8.902077151,24.03560831,16.61721068,337
ID,rural-remote,0.383141762,1.149425287,0,1.915708812,94.63601533,1.915708812,261
ID,rural-distant,11.11111111,0,0,6.060606061,75.75757576,7.070707071,99
ID,rural-remote,0,0,0.454545455,21.81818182,77.72727273,0,220
ID,suburban-small,0.455482984,0.790649708,0.524235132,14.52389137,81.49707803,2.208662771,11636
ID,town-distant,1.18949959,0.410172272,0.410172272,9.557013946,87.81788351,0.615258409,2438
ID,town-distant,0.328947368,0.945723684,0.452302632,13.61019737,82.77138158,1.891447368,2432
ID,town-remote,0.242424242,0.181818182,0.787878788,14.06060606,84.06060606,0.666666667,1650
ID,rural-distant,0.76433121,0,0.382165605,14.77707006,83.56687898,0.50955414,785
ID,rural-fringe,0.182315406,0.820419325,0.31905196,18.09480401,79.48951686,1.093892434,2194
ID,town-distant,0.287356322,0.747126437,0.287356322,27.18390805,69.48275862,2.011494253,1740
ID,rural-remote,0.840336134,0,1.260504202,5.462184874,89.49579832,2.941176471,238
ID,rural-distant,0.324675325,0.974025974,0,2.272727273,94.48051948,1.948051948,308
ID,rural-remote,0.472813239,0.709219858,0.709219858,40.66193853,57.21040189,0.236406619,423
ID,rural-fringe,0.375093773,0.450112528,0.525131283,31.58289572,66.84171043,0.225056264,1333
ID,rural-distant,0.19047619,0.19047619,0.19047619,7.238095238,92,0.19047619,525
ID,rural-distant,0.892857143,0,0.297619048,23.51190476,74.10714286,1.19047619,336
ID,rural-distant,0.879765396,0.879765396,2.052785924,36.95014663,58.65102639,0.586510264,341
ID,rural-distant,5,0.625,0.625,3.75,89.375,0.625,160
ID,town-distant,0.679117148,0.424448217,0,37.09677419,60.52631579,1.273344652,1178
ID,rural-distant,0.921658986,0.921658986,0.460829493,7.373271889,88.94009217,1.382488479,217
ID,city-small,0.554785021,0.881711908,0.752922528,22.26074896,72.66693085,2.882900733,10094
ID,rural-fringe,0.438196093,0.383421581,0.273872558,11.11922585,86.08727406,1.698009859,5477
ID,town-remote,0.840550178,0.40753948,0.280183393,51.93581253,46.25573102,0.280183393,3926
ID,rural-remote,12.91028446,0.656455142,0,9.190371991,68.27133479,8.971553611,457
ID,rural-fringe,2.077687444,1.62601626,0.27100271,3.071364047,91.8699187,1.08401084,1107
ID,rural-distant,1.731601732,0.432900433,0,5.194805195,87.44588745,5.194805195,231
ID,town-remote,0.419287212,0.209643606,0.36687631,12.31656184,85.5870021,1.100628931,1908
ID,rural-distant,1.360544218,1.360544218,0.680272109,7.482993197,82.99319728,6.12244898,147
ID,town-fringe,0.575043128,1.035077631,0.728387962,11.52003067,84.55050795,1.590952655,5217
ID,town-fringe,0.632763065,0.51558472,0.187485353,3.890321069,90.9772674,3.796578392,4267
ID,rural-distant,83.53174603,0.198412698,0.198412698,2.777777778,8.333333333,4.96031746,504
ID,city-small,2.310017271,0.928324698,0.539723661,4.51208981,86.11830743,5.591537133,4632
ID,rural-remote,1.960784314,1.470588235,0.490196078,5.882352941,89.70588235,0.490196078,204
ID,rural-fringe,0.380589914,1.503330162,0.875356803,6.945765937,90.12369172,0.171265461,5255
ID,rural-distant,0.305343511,0.458015267,0.610687023,3.282442748,94.80916031,0.534351145,1310
ID,rural-distant,0.481347774,0.240673887,0.240673887,38.98916968,58.7244284,1.323706378,831
ID,rural-remote,0.36900369,0.461254613,0.276752768,8.487084871,89.48339483,0.922509225,1084
ID,rural-remote,1.818181818,1.818181818,0,10.3030303,83.63636364,2.424242424,165
ID,rural-distant,0.247524752,0.371287129,0.247524752,23.63861386,74.25742574,1.237623762,808
ID,suburban-large,0.533865401,2.483283003,1.507226057,10.62877481,81.08283003,3.764020708,37088
ID,rural-fringe,0.314712825,0.681877787,0.472069237,11.93286126,84.02832415,2.570154734,3813
ID,rural-remote,1,0,1,3,94,1,100
ID,town-remote,0.453857791,0.176500252,0.15128593,47.22642461,51.33635905,0.655572365,3966
ID,town-distant,1.331043366,3.134392443,1.803349077,4.336625161,85.83082868,3.563761271,2329
ID,town-distant,0.659804698,2.718395355,3.140670362,22.90841911,66.24439166,4.328318818,3789
ID,rural-distant,1.01010101,0,0,6.060606061,89.8989899,3.03030303,99
ID,rural-distant,0.62305296,1.557632399,0,45.48286604,51.40186916,0.934579439,321
ID,suburban-midsize,0.29827427,1.178893544,0.653362687,35.62247,59.2642568,2.982742703,14081
ID,rural-distant,0.507614213,1.116751269,0.710659898,13.8071066,83.24873096,0.609137056,985
ID,rural-remote,0,0,0,1.388888889,94.44444444,4.166666667,144
ID,rural-remote,0,0.581395349,0,3.488372093,94.76744186,1.162790698,172
ID,rural-fringe,0.729927007,1.459854015,0.97323601,21.41119221,73.47931873,1.946472019,411
ID,rural-remote,0,0.216450216,0.541125541,3.67965368,93.93939394,1.623376623,924
ID,town-distant,3.529411765,1.37254902,0.882352941,1.274509804,91.2745098,1.666666667,1020
ID,rural-distant,0.183486239,0.275229358,0.183486239,29.35779817,66.23853211,3.76146789,1090
ID,town-distant,0.26560425,0.464807437,0.464807437,33.46613546,62.48339973,2.855245684,1506
ID,rural-remote,0,0,0,0,100,0,12
ID,city-small,3.820762502,1.567915498,0.792209936,11.29724377,79.50156792,3.02030038,12118
ID,suburban-small,0.636604775,0.8311229,0.91954023,6.065428824,88.54111406,3.006189213,5655
ID,rural-remote,0,0.229357798,0.229357798,1.605504587,94.03669725,3.899082569,436
ID,rural-remote,0,0,0,14.28571429,85.71428571,0,7
ID,rural-remote,0,0.473933649,0,21.32701422,77.72511848,0.473933649,211
ID,rural-distant,1.925722146,0.137551582,0.412654746,5.639614856,90.09628611,1.788170564,727
ID,rural-remote,0.552486188,0,0,3.314917127,96.13259669,0,181
ID,town-remote,1.837270341,0.918635171,0.787401575,2.755905512,93.04461942,0.656167979,762
ID,town-fringe,0.438404209,0.394563788,0.613765892,12.84524331,84.96273564,0.745287155,2281
ID,rural-remote,0.393700787,0.984251969,0,49.40944882,49.21259843,0,508
ID,rural-fringe,1.242236025,0.225861095,0.508187465,17.56070017,78.8255223,1.637492942,1771
ID,town-remote,0.120772947,0.603864734,0.362318841,4.830917874,93.11594203,0.966183575,828
ID,rural-remote,0,2.352941176,1.176470588,4.705882353,90.58823529,1.176470588,85
ID,town-distant,0.938477581,0.208550574,0.208550574,2.189781022,91.65797706,4.796663191,959
ID,town-distant,0.441361917,0.945775536,0.693568726,6.116015132,91.23581337,0.567465322,1586
ID,rural-remote,0,0,4,4,92,0,50
ID,rural-remote,0.173611111,0.173611111,0.231481481,27.66203704,70.54398148,1.215277778,1728
ID,rural-remote,0,0,0,15.38461538,84.61538462,0,13
ID,town-remote,0.659881445,3.534280282,2.11385751,19.41617269,73.25802483,1.017783246,8941
ID,rural-remote,0,0.511945392,0,49.82935154,49.31740614,0.341296928,586
ID,town-remote,0.984251969,0.196850394,1.181102362,2.559055118,92.51968504,2.559055118,508
ID,town-remote,0.770712909,0.385356455,0.256904303,28.58060373,68.65767502,1.348747592,1557
ID,rural-fringe,0.870322019,0.348128808,0,61.79286336,36.4664926,0.522193211,1149
ID,rural-remote,0.492610837,0,0.821018062,26.60098522,71.1001642,0.985221675,609
ID,rural-distant,0.287769784,0.575539568,0,3.45323741,95.68345324,0,695
ID,rural-distant,0.207900208,0.415800416,0.207900208,73.18087318,25.98752599,0,481
IL,rural-distant,0.194552529,0.389105058,3.307392996,6.031128405,85.40856031,4.6692607,514
IL,town-distant,0.109170306,0.436681223,0.76419214,2.292576419,95.96069869,0.436681223,916
IL,rural-distant,0.390117035,0.260078023,1.040312094,1.690507152,94.01820546,2.600780234,769
IL,rural-remote,0,0,0.717360115,1.43472023,97.70444763,0.143472023,697
IL,town-distant,0.208333333,0.677083333,0.885416667,3.28125,89.32291667,5.625,1920
IL,rural-distant,0.166666667,0.333333333,0.333333333,4.166666667,91.83333333,3.166666667,600
